,path,feat_path,name,emotion,strength,session
662,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/04-J-2-5.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/04-J-2-5.pt,04-J-2-5.aiff,happy,Fort,4
663,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/10-P-1-6.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/10-P-1-6.pt,10-P-1-6.aiff,fear,Faible,4
664,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/12-P-1-5.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/12-P-1-5.pt,12-P-1-5.aiff,fear,Faible,4
665,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Faible/01-J-1-3.aiff,/home/wawa_/data/wav2vecbase/Joie/Faible/01-J-1-3.pt,01-J-1-3.aiff,happy,Faible,4
666,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/10-J-2-2.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/10-J-2-2.pt,10-J-2-2.aiff,happy,Fort,4
667,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Faible/07-J-1-5.aiff,/home/wawa_/data/wav2vecbase/Joie/Faible/07-J-1-5.pt,07-J-1-5.aiff,happy,Faible,4
668,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/12-S-1-2.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/12-S-1-2.pt,12-S-1-2.aiff,surprise,Faible,4
669,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/06-C-1-6.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/06-C-1-6.pt,06-C-1-6.aiff,angry,Faible,4
670,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/04-C-2-4.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/04-C-2-4.pt,04-C-2-4.aiff,angry,Fort,4
671,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/11-S-1-4.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/11-S-1-4.pt,11-S-1-4.aiff,surprise,Faible,4
672,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/08-P-1-1.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/08-P-1-1.pt,08-P-1-1.aiff,fear,Faible,4
673,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/03-C-1-3.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/03-C-1-3.pt,03-C-1-3.aiff,angry,Faible,4
674,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/01-C-1-5.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/01-C-1-5.pt,01-C-1-5.aiff,angry,Faible,4
675,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/12-T-2-5.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/12-T-2-5.pt,12-T-2-5.aiff,sad,Fort,4
676,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Faible/03-D-1-2.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Faible/03-D-1-2.pt,03-D-1-2.aiff,disgust,Faible,4
677,/home/wawa_/CaFE/High resolution (192kHz)/Neutre/07-N-5.aiff,/home/wawa_/data/wav2vecbase/Neutre/07-N-5.pt,07-N-5.aiff,neutral,Fort,4
678,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/06-T-2-1.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/06-T-2-1.pt,06-T-2-1.aiff,sad,Fort,4
679,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/10-P-1-3.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/10-P-1-3.pt,10-P-1-3.aiff,fear,Faible,4
680,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/01-T-2-4.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/01-T-2-4.pt,01-T-2-4.aiff,sad,Fort,4
681,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Fort/02-D-2-3.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Fort/02-D-2-3.pt,02-D-2-3.aiff,disgust,Fort,4
682,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/03-C-2-2.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/03-C-2-2.pt,03-C-2-2.aiff,angry,Fort,4
683,/home/wawa_/CaFE/High resolution (192kHz)/Neutre/12-N-5.aiff,/home/wawa_/data/wav2vecbase/Neutre/12-N-5.pt,12-N-5.aiff,neutral,Fort,4
684,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/07-S-1-5.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/07-S-1-5.pt,07-S-1-5.aiff,surprise,Faible,4
685,/home/wawa_/CaFE/High resolution (192kHz)/Neutre/07-N-1.aiff,/home/wawa_/data/wav2vecbase/Neutre/07-N-1.pt,07-N-1.aiff,neutral,Fort,4
686,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Faible/10-D-1-6.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Faible/10-D-1-6.pt,10-D-1-6.aiff,disgust,Faible,4
687,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/05-C-2-6.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/05-C-2-6.pt,05-C-2-6.aiff,angry,Fort,4
688,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/03-T-2-5.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/03-T-2-5.pt,03-T-2-5.aiff,sad,Fort,4
689,/home/wawa_/CaFE/High resolution (192kHz)/Neutre/11-N-5.aiff,/home/wawa_/data/wav2vecbase/Neutre/11-N-5.pt,11-N-5.aiff,neutral,Fort,4
690,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/05-T-2-1.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/05-T-2-1.pt,05-T-2-1.aiff,sad,Fort,4
691,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Faible/08-T-1-4.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Faible/08-T-1-4.pt,08-T-1-4.aiff,sad,Faible,4
692,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/07-C-2-5.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/07-C-2-5.pt,07-C-2-5.aiff,angry,Fort,4
693,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/02-T-2-4.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/02-T-2-4.pt,02-T-2-4.aiff,sad,Fort,4
694,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/06-P-1-6.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/06-P-1-6.pt,06-P-1-6.aiff,fear,Faible,4
695,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Fort/07-D-2-4.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Fort/07-D-2-4.pt,07-D-2-4.aiff,disgust,Fort,4
696,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/11-C-1-3.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/11-C-1-3.pt,11-C-1-3.aiff,angry,Faible,4
697,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/01-T-2-6.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/01-T-2-6.pt,01-T-2-6.aiff,sad,Fort,4
698,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/11-P-1-4.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/11-P-1-4.pt,11-P-1-4.aiff,fear,Faible,4
699,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Faible/03-J-1-6.aiff,/home/wawa_/data/wav2vecbase/Joie/Faible/03-J-1-6.pt,03-J-1-6.aiff,happy,Faible,4
700,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Fort/01-S-2-2.aiff,/home/wawa_/data/wav2vecbase/Surprise/Fort/01-S-2-2.pt,01-S-2-2.aiff,surprise,Fort,4
701,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/09-C-2-2.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/09-C-2-2.pt,09-C-2-2.aiff,angry,Fort,4
702,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Faible/03-D-1-5.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Faible/03-D-1-5.pt,03-D-1-5.aiff,disgust,Faible,4
703,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Faible/09-D-1-3.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Faible/09-D-1-3.pt,09-D-1-3.aiff,disgust,Faible,4
704,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Fort/10-D-2-6.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Fort/10-D-2-6.pt,10-D-2-6.aiff,disgust,Fort,4
705,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Faible/12-D-1-6.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Faible/12-D-1-6.pt,12-D-1-6.aiff,disgust,Faible,4
706,/home/wawa_/CaFE/High resolution (192kHz)/Neutre/05-N-6.aiff,/home/wawa_/data/wav2vecbase/Neutre/05-N-6.pt,05-N-6.aiff,neutral,Fort,4
707,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/01-C-1-2.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/01-C-1-2.pt,01-C-1-2.aiff,angry,Faible,4
708,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Fort/01-S-2-3.aiff,/home/wawa_/data/wav2vecbase/Surprise/Fort/01-S-2-3.pt,01-S-2-3.aiff,surprise,Fort,4
709,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Fort/05-S-2-3.aiff,/home/wawa_/data/wav2vecbase/Surprise/Fort/05-S-2-3.pt,05-S-2-3.aiff,surprise,Fort,4
710,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Faible/11-T-1-1.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Faible/11-T-1-1.pt,11-T-1-1.aiff,sad,Faible,4
711,/home/wawa_/CaFE/High resolution (192kHz)/Neutre/06-N-1.aiff,/home/wawa_/data/wav2vecbase/Neutre/06-N-1.pt,06-N-1.aiff,neutral,Fort,4
712,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/01-C-1-4.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/01-C-1-4.pt,01-C-1-4.aiff,angry,Faible,4
713,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/02-P-1-5.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/02-P-1-5.pt,02-P-1-5.aiff,fear,Faible,4
714,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/08-C-1-3.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/08-C-1-3.pt,08-C-1-3.aiff,angry,Faible,4
715,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Faible/02-D-1-1.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Faible/02-D-1-1.pt,02-D-1-1.aiff,disgust,Faible,4
716,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/09-S-1-6.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/09-S-1-6.pt,09-S-1-6.aiff,surprise,Faible,4
717,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/09-J-2-4.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/09-J-2-4.pt,09-J-2-4.aiff,happy,Fort,4
718,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/04-P-1-6.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/04-P-1-6.pt,04-P-1-6.aiff,fear,Faible,4
719,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/07-C-1-5.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/07-C-1-5.pt,07-C-1-5.aiff,angry,Faible,4
720,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/05-P-1-5.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/05-P-1-5.pt,05-P-1-5.aiff,fear,Faible,4
721,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/08-P-2-3.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/08-P-2-3.pt,08-P-2-3.aiff,fear,Fort,4
722,/home/wawa_/CaFE/High resolution (192kHz)/Neutre/03-N-1.aiff,/home/wawa_/data/wav2vecbase/Neutre/03-N-1.pt,03-N-1.aiff,neutral,Fort,4
723,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/05-P-2-5.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/05-P-2-5.pt,05-P-2-5.aiff,fear,Fort,4
724,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/07-P-1-4.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/07-P-1-4.pt,07-P-1-4.aiff,fear,Faible,4
725,/home/wawa_/CaFE/High resolution (192kHz)/Neutre/01-N-6.aiff,/home/wawa_/data/wav2vecbase/Neutre/01-N-6.pt,01-N-6.aiff,neutral,Fort,4
726,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/05-C-1-3.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/05-C-1-3.pt,05-C-1-3.aiff,angry,Faible,4
727,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Fort/08-S-2-4.aiff,/home/wawa_/data/wav2vecbase/Surprise/Fort/08-S-2-4.pt,08-S-2-4.aiff,surprise,Fort,4
728,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Fort/04-D-2-3.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Fort/04-D-2-3.pt,04-D-2-3.aiff,disgust,Fort,4
729,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/04-T-2-4.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/04-T-2-4.pt,04-T-2-4.aiff,sad,Fort,4
730,/home/wawa_/CaFE/High resolution (192kHz)/Neutre/08-N-2.aiff,/home/wawa_/data/wav2vecbase/Neutre/08-N-2.pt,08-N-2.aiff,neutral,Fort,4
731,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/12-S-1-1.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/12-S-1-1.pt,12-S-1-1.aiff,surprise,Faible,4
732,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/07-P-1-6.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/07-P-1-6.pt,07-P-1-6.aiff,fear,Faible,4
733,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Faible/04-J-1-2.aiff,/home/wawa_/data/wav2vecbase/Joie/Faible/04-J-1-2.pt,04-J-1-2.aiff,happy,Faible,4
734,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Fort/12-S-2-5.aiff,/home/wawa_/data/wav2vecbase/Surprise/Fort/12-S-2-5.pt,12-S-2-5.aiff,surprise,Fort,4
735,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Faible/12-T-1-2.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Faible/12-T-1-2.pt,12-T-1-2.aiff,sad,Faible,4
736,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Faible/06-J-1-2.aiff,/home/wawa_/data/wav2vecbase/Joie/Faible/06-J-1-2.pt,06-J-1-2.aiff,happy,Faible,4
737,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/06-P-2-1.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/06-P-2-1.pt,06-P-2-1.aiff,fear,Fort,4
738,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Faible/06-J-1-4.aiff,/home/wawa_/data/wav2vecbase/Joie/Faible/06-J-1-4.pt,06-J-1-4.aiff,happy,Faible,4
739,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Faible/01-J-1-2.aiff,/home/wawa_/data/wav2vecbase/Joie/Faible/01-J-1-2.pt,01-J-1-2.aiff,happy,Faible,4
740,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Faible/03-J-1-3.aiff,/home/wawa_/data/wav2vecbase/Joie/Faible/03-J-1-3.pt,03-J-1-3.aiff,happy,Faible,4
741,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/08-P-2-1.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/08-P-2-1.pt,08-P-2-1.aiff,fear,Fort,4
742,/home/wawa_/CaFE/High resolution (192kHz)/Neutre/01-N-4.aiff,/home/wawa_/data/wav2vecbase/Neutre/01-N-4.pt,01-N-4.aiff,neutral,Fort,4
743,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/12-P-1-1.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/12-P-1-1.pt,12-P-1-1.aiff,fear,Faible,4
744,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Faible/04-D-1-5.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Faible/04-D-1-5.pt,04-D-1-5.aiff,disgust,Faible,4
745,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Fort/06-D-2-6.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Fort/06-D-2-6.pt,06-D-2-6.aiff,disgust,Fort,4
746,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Faible/04-T-1-6.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Faible/04-T-1-6.pt,04-T-1-6.aiff,sad,Faible,4
747,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/02-S-1-5.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/02-S-1-5.pt,02-S-1-5.aiff,surprise,Faible,4
748,/home/wawa_/CaFE/High resolution (192kHz)/Neutre/12-N-4.aiff,/home/wawa_/data/wav2vecbase/Neutre/12-N-4.pt,12-N-4.aiff,neutral,Fort,5
749,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/06-C-1-5.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/06-C-1-5.pt,06-C-1-5.aiff,angry,Faible,5
750,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Faible/05-J-1-5.aiff,/home/wawa_/data/wav2vecbase/Joie/Faible/05-J-1-5.pt,05-J-1-5.aiff,happy,Faible,5
751,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/02-J-2-4.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/02-J-2-4.pt,02-J-2-4.aiff,happy,Fort,5
752,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Faible/04-T-1-5.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Faible/04-T-1-5.pt,04-T-1-5.aiff,sad,Faible,5
753,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/10-T-2-6.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/10-T-2-6.pt,10-T-2-6.aiff,sad,Fort,5
754,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/08-S-1-2.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/08-S-1-2.pt,08-S-1-2.aiff,surprise,Faible,5
755,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Faible/08-T-1-6.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Faible/08-T-1-6.pt,08-T-1-6.aiff,sad,Faible,5
756,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/05-P-2-2.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/05-P-2-2.pt,05-P-2-2.aiff,fear,Fort,5
757,/home/wawa_/CaFE/High resolution (192kHz)/Neutre/04-N-6.aiff,/home/wawa_/data/wav2vecbase/Neutre/04-N-6.pt,04-N-6.aiff,neutral,Fort,5
758,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Faible/11-J-1-3.aiff,/home/wawa_/data/wav2vecbase/Joie/Faible/11-J-1-3.pt,11-J-1-3.aiff,happy,Faible,5
759,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/04-C-2-5.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/04-C-2-5.pt,04-C-2-5.aiff,angry,Fort,5
760,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Faible/01-D-1-6.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Faible/01-D-1-6.pt,01-D-1-6.aiff,disgust,Faible,5
761,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/12-P-2-6.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/12-P-2-6.pt,12-P-2-6.aiff,fear,Fort,5
762,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/09-S-1-5.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/09-S-1-5.pt,09-S-1-5.aiff,surprise,Faible,5
763,/home/wawa_/CaFE/High resolution (192kHz)/Neutre/07-N-3.aiff,/home/wawa_/data/wav2vecbase/Neutre/07-N-3.pt,07-N-3.aiff,neutral,Fort,5
764,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Fort/09-D-2-4.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Fort/09-D-2-4.pt,09-D-2-4.aiff,disgust,Fort,5
765,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/09-C-1-6.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/09-C-1-6.pt,09-C-1-6.aiff,angry,Faible,5
766,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/10-P-1-5.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/10-P-1-5.pt,10-P-1-5.aiff,fear,Faible,5
767,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/04-J-2-2.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/04-J-2-2.pt,04-J-2-2.aiff,happy,Fort,5
768,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/01-C-2-2.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/01-C-2-2.pt,01-C-2-2.aiff,angry,Fort,5
769,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Fort/06-D-2-4.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Fort/06-D-2-4.pt,06-D-2-4.aiff,disgust,Fort,5
770,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/01-J-2-1.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/01-J-2-1.pt,01-J-2-1.aiff,happy,Fort,5
771,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/08-P-2-4.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/08-P-2-4.pt,08-P-2-4.aiff,fear,Fort,5
772,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/05-S-1-1.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/05-S-1-1.pt,05-S-1-1.aiff,surprise,Faible,5
773,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/07-T-2-5.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/07-T-2-5.pt,07-T-2-5.aiff,sad,Fort,5
774,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Fort/08-S-2-5.aiff,/home/wawa_/data/wav2vecbase/Surprise/Fort/08-S-2-5.pt,08-S-2-5.aiff,surprise,Fort,5
775,/home/wawa_/CaFE/High resolution (192kHz)/Neutre/08-N-5.aiff,/home/wawa_/data/wav2vecbase/Neutre/08-N-5.pt,08-N-5.aiff,neutral,Fort,5
776,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/12-C-1-3.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/12-C-1-3.pt,12-C-1-3.aiff,angry,Faible,5
777,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/02-P-1-4.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/02-P-1-4.pt,02-P-1-4.aiff,fear,Faible,5
778,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/08-C-2-5.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/08-C-2-5.pt,08-C-2-5.aiff,angry,Fort,5
779,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/04-S-1-1.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/04-S-1-1.pt,04-S-1-1.aiff,surprise,Faible,5
780,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/07-P-2-4.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/07-P-2-4.pt,07-P-2-4.aiff,fear,Fort,5
781,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/02-S-1-4.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/02-S-1-4.pt,02-S-1-4.aiff,surprise,Faible,5
782,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/09-P-2-4.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/09-P-2-4.pt,09-P-2-4.aiff,fear,Fort,5
783,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/06-T-2-6.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/06-T-2-6.pt,06-T-2-6.aiff,sad,Fort,5
784,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/05-C-1-6.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/05-C-1-6.pt,05-C-1-6.aiff,angry,Faible,5
785,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/07-S-1-6.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/07-S-1-6.pt,07-S-1-6.aiff,surprise,Faible,5
786,/home/wawa_/CaFE/High resolution (192kHz)/Neutre/10-N-1.aiff,/home/wawa_/data/wav2vecbase/Neutre/10-N-1.pt,10-N-1.aiff,neutral,Fort,5
787,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/11-T-2-1.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/11-T-2-1.pt,11-T-2-1.aiff,sad,Fort,5
788,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Fort/11-S-2-3.aiff,/home/wawa_/data/wav2vecbase/Surprise/Fort/11-S-2-3.pt,11-S-2-3.aiff,surprise,Fort,5
789,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/02-S-1-6.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/02-S-1-6.pt,02-S-1-6.aiff,surprise,Faible,5
790,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/09-T-2-3.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/09-T-2-3.pt,09-T-2-3.aiff,sad,Fort,5
791,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/05-S-1-6.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/05-S-1-6.pt,05-S-1-6.aiff,surprise,Faible,5
792,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Faible/05-J-1-3.aiff,/home/wawa_/data/wav2vecbase/Joie/Faible/05-J-1-3.pt,05-J-1-3.aiff,happy,Faible,5
793,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/11-P-2-6.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/11-P-2-6.pt,11-P-2-6.aiff,fear,Fort,5
794,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Faible/07-J-1-2.aiff,/home/wawa_/data/wav2vecbase/Joie/Faible/07-J-1-2.pt,07-J-1-2.aiff,happy,Faible,5
